"Current Procedural Terminology (CPT) codes, descriptions and other data only are copyright 2025 American Medical Association. All rights reserved. 

CPT® is a registered trademark of the American Medical Association.

Applicable FARS/DFARS Restrictions Apply to Government Use. 

Fee schedules, relative value units, conversion factors and/or related components are not assigned by the AMA, are not part of CPT, and the AMA is not recommending their use.  The AMA does not directly or indirectly practice medicine or dispense medical services.  The AMA assumes no liability for the data contained or not contained herein.",,,
"HCPCS/
CPT Code",Practitioner Services MUE Values,MUE Adjudication Indicator,MUE Rationale
0354T,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0355U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0356U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0358T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0358U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0359U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0360U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0362T,16,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0362U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0363U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0364U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0365U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0366U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0367U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0368U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0371U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0372U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0373T,24,3 Date of Service Edit: Clinical,Clinical: Society Comment
0375U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0376U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0377U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0378T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0378U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0379T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0379U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0381U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0382U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0383U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0384U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0385U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0387U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0388U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0389U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0390U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0391U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0392U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0393U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0394U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0395T,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0395U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0397T,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0398U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0399U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0400U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0401U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0402T,2,2 Date of Service Edit: Policy,Anatomic Consideration
0402U,2,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0403T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0403U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0404U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0405U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0406U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0407U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0408T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0408U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0409T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0409U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0410T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0410U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0411T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0411U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0412T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0412U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0413T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0413U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0414T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0414U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0415T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0415U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0416T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0417T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0417U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0418T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0418U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0419T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0419U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0420T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0420U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0421U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0422T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0422U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0423U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0424U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0425U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0426U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0427U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0429U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0430U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0431U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0432U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0433U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0434U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0435U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0436U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0437T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0437U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0438U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0439T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0440T,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0441T,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0441U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0442T,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0442U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0443T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0444T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0444U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0445T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0446T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0446U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0447T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0447U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0448T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0449T,1,2 Date of Service Edit: Policy,CMS Policy
0449U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0450T,1,3 Date of Service Edit: Clinical,Clinical: Data
0452U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0453U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0454U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0455U,3,3 Date of Service Edit: Clinical,Nature of Analyte
0457U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0458U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0459U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0460U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0461U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0462U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0463U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0464T,1,2 Date of Service Edit: Policy,CMS Policy
0464U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0465U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0466U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0467U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0468U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0469T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0469U,2,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0470U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0471U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0472T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0472U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0473T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0473U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0474T,2,2 Date of Service Edit: Policy,Anatomic Consideration
0474U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0475U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0476U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0477U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0478U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0479T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0479U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0480T,40,3 Date of Service Edit: Clinical,Clinical: Data
0480U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0481T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0481U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0482U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0483T,1,2 Date of Service Edit: Policy,Anatomic Consideration
0483U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0484T,1,2 Date of Service Edit: Policy,Anatomic Consideration
0484U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0485T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0485U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0486T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0486U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0487U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0488T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0488U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0489T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0489U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0490T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0490U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0491U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0492U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0493U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0494T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0494U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0495T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0495U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0496T,4,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0496U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0497U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0498U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0499U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0500U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0501U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0502U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0503U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0504U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0505T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0505U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0506T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0506U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0507T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0507U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0509T,1,2 Date of Service Edit: Policy,CMS Policy
0510T,1,2 Date of Service Edit: Policy,CMS Policy
0510U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0511T,1,2 Date of Service Edit: Policy,CMS Policy
0511U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0512T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0512U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0513T,2,3 Date of Service Edit: Clinical,Clinical: Data
0513U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0514U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0515T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0515U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0516T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0516U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0517T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0517U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0518T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0518U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0519T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0519U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0520T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0520U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0521T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0521U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0522T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0522U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0523T,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0523U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0524T,3,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
0524U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0525T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0525U,1,3 Date of Service Edit: Clinical,Nature of Analyte
0526T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0526U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0527T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0527U,1,2 Date of Service Edit: Policy,CMS Policy
0528T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0528U,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0529T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0529U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0530T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0530U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0531T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0531U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0532T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0532U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0533U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0534U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0535U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0536U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0537U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0538U,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0539U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0540U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0541T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0541U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0542T,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0542U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0543T,1,2 Date of Service Edit: Policy,Anatomic Consideration
0543U,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
0544T,1,2 Date of Service Edit: Policy,Anatomic Consideration
0545T,1,2 Date of Service Edit: Policy,Anatomic Consideration
0545U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0546T,2,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0546U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0547T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0547U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0548U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0549U,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0552T,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
0554T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0555T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0556T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0557T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
0558T,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
